order_id,order_time,distance_km,order_items,weather,traffic,rider_queue,prep_time_min,delivery_time_min
1696,2025-01-09 13:26:00,1.15,1,Clear,0,2,8,10.8
1697,2025-02-12 16:25:00,0.75,4,Rain,3,4,29,43.2
1698,2025-01-12 23:57:00,1.78,5,Clear,1,2,19,33.8
1699,2025-03-16 13:27:00,9.65,5,Rain,4,3,16,60.6
1700,2025-01-02 01:06:00,5.72,4,Rain,0,3,19,48.2
1701,2025-02-01 20:20:00,9.68,8,Clear,2,4,25,70.4
1702,2025-02-14 14:11:00,4.61,7,Clear,0,2,29,45.1
1703,2025-02-22 18:22:00,3.46,9,Rain,1,2,14,33.0
1704,2025-02-20 03:28:00,5.31,7,Clear,5,1,16,41.0
1705,2025-03-28 02:38:00,4.68,1,Clear,2,0,26,43.1
1706,2025-01-03 07:27:00,1.5,7,Fog,4,1,12,35.2
1707,2025-01-03 03:03:00,6.59,1,Clear,3,3,25,60.0
1708,2025-02-04 22:56:00,2.55,7,Clear,0,4,25,42.5
1709,2025-02-23 15:24:00,6.39,8,Cloudy,2,2,7,37.5
1710,2025-03-19 15:03:00,6.68,9,Clear,0,1,11,32.5
1711,2025-01-04 02:51:00,1.94,3,Clear,4,4,22,42.7
1712,2025-01-30 20:18:00,1.08,4,Rain,0,4,7,22.3
1713,2025-01-05 17:25:00,7.92,4,Storm,2,0,19,46.9
1714,2025-02-15 06:29:00,4.87,9,Cloudy,1,2,6,29.7
1715,2025-02-10 11:30:00,1.05,7,Cloudy,5,4,19,39.2
1716,2025-03-28 11:47:00,9.95,3,Storm,2,2,17,58.9
1717,2025-01-21 05:02:00,1.05,5,Clear,0,1,28,33.1
1718,2025-01-14 00:44:00,7.1,7,Clear,4,4,24,54.8
1719,2025-03-25 01:15:00,9.84,8,Clear,3,4,14,53.1
1720,2025-03-11 06:05:00,2.77,1,Clear,3,1,28,43.8
1721,2025-02-25 01:08:00,1.85,2,Storm,4,2,28,47.0
1722,2025-02-15 10:30:00,1.65,7,Rain,0,2,28,41.3
1723,2025-02-23 17:39:00,3.38,2,Clear,5,4,28,53.3
1724,2025-03-22 15:19:00,1.46,7,Fog,4,1,12,27.3
1725,2025-02-19 09:58:00,7.08,9,Clear,0,3,20,44.3
1726,2025-01-01 19:26:00,1.09,2,Clear,2,2,29,34.4
1727,2025-02-09 00:31:00,5.34,7,Rain,5,3,20,54.1
1728,2025-03-03 22:52:00,9.97,4,Clear,1,4,6,47.3
1729,2025-01-10 01:38:00,8.23,2,Clear,0,3,13,38.8
1730,2025-02-26 10:57:00,6.34,7,Clear,3,3,12,41.4
1731,2025-03-01 18:11:00,3.41,5,Clear,3,2,15,34.6
1732,2025-03-11 04:25:00,6.43,1,Storm,5,4,5,41.8
1733,2025-03-15 00:33:00,5.51,5,Cloudy,1,3,25,53.3
1734,2025-01-26 08:39:00,4.55,3,Clear,0,2,15,31.5
1735,2025-03-12 13:48:00,1.74,7,Clear,1,3,22,34.4
1736,2025-03-28 19:34:00,8.92,6,Storm,2,2,25,63.3
1737,2025-03-22 10:36:00,4.77,8,Cloudy,1,4,19,37.5
1738,2025-01-19 20:54:00,2.35,5,Clear,2,1,28,43.1
1739,2025-03-08 01:27:00,3.99,2,Clear,3,2,13,30.6
1740,2025-03-16 16:12:00,4.43,9,Storm,2,2,13,37.6
1741,2025-02-26 22:49:00,8.36,8,Rain,0,3,5,42.9
1742,2025-02-23 02:19:00,7.47,6,Clear,5,4,11,53.3
1743,2025-01-26 02:18:00,7.81,7,Rain,5,0,16,48.7
1744,2025-02-12 10:51:00,0.6,9,Clear,0,0,28,28.5
1745,2025-01-09 20:27:00,4.45,7,Rain,0,1,14,38.5
1746,2025-03-22 08:43:00,5.07,3,Rain,0,4,23,52.6
1747,2025-02-11 18:47:00,0.68,6,Fog,4,2,20,39.1
1748,2025-03-16 02:37:00,2.97,7,Clear,2,0,10,18.8
1749,2025-02-25 19:01:00,7.72,2,Clear,0,1,15,39.0
1750,2025-01-27 03:29:00,1.8,3,Clear,5,4,23,43.4
1751,2025-03-20 21:46:00,5.59,4,Fog,1,1,29,51.7
1752,2025-03-05 21:24:00,2.54,6,Clear,1,0,23,27.1
1753,2025-01-08 01:41:00,0.62,1,Clear,4,3,22,34.3
1754,2025-01-28 18:23:00,2.79,9,Clear,2,3,29,50.4
1755,2025-03-07 21:46:00,9.77,5,Storm,2,4,19,64.5
1756,2025-01-22 14:59:00,8.11,7,Clear,2,1,20,53.5
1757,2025-01-06 22:59:00,9.62,9,Clear,5,2,18,58.9
1758,2025-03-24 04:06:00,5.13,9,Clear,5,0,12,32.6
1759,2025-03-08 21:33:00,1.54,1,Fog,4,3,12,37.5
1760,2025-02-03 13:57:00,5.71,1,Rain,2,3,6,37.8
1761,2025-03-31 20:49:00,4.82,3,Storm,2,1,10,37.3
1762,2025-02-13 09:56:00,8.52,6,Fog,0,3,17,50.4
1763,2025-02-10 14:24:00,1.43,2,Cloudy,2,1,17,29.4
1764,2025-03-04 18:55:00,5.14,1,Clear,5,0,25,51.1
1765,2025-03-23 19:39:00,1.93,1,Cloudy,0,1,16,24.7
1766,2025-01-10 14:44:00,3.58,5,Clear,0,3,6,20.3
1767,2025-02-05 09:08:00,7.5,4,Clear,2,1,25,52.4
1768,2025-02-16 20:49:00,5.02,1,Fog,1,3,24,53.4
1769,2025-02-02 06:38:00,4.07,4,Clear,3,4,29,54.4
1770,2025-02-10 21:06:00,4.25,3,Clear,5,3,16,44.1
1771,2025-01-27 05:26:00,4.86,2,Clear,1,3,21,46.1
1772,2025-02-09 01:19:00,7.96,9,Rain,2,3,10,45.9
1773,2025-02-18 23:51:00,8.97,1,Clear,2,4,11,45.4
1774,2025-03-19 00:45:00,9.58,7,Storm,1,2,10,49.1
1775,2025-01-29 12:45:00,7.98,4,Fog,2,3,25,62.0
1776,2025-03-09 12:26:00,3.5,5,Rain,5,2,8,37.4
1777,2025-03-16 23:28:00,7.04,5,Clear,0,0,25,42.9
1778,2025-01-11 02:55:00,4.66,1,Cloudy,4,1,13,38.0
1779,2025-01-22 04:56:00,2.92,6,Clear,2,2,9,28.8
1780,2025-03-16 04:29:00,8.49,9,Clear,2,0,14,42.5
1781,2025-01-07 12:07:00,0.87,2,Clear,1,1,19,25.3
1782,2025-01-18 03:34:00,9.07,7,Rain,0,3,12,47.9
1783,2025-02-23 21:04:00,4.88,6,Clear,1,3,27,47.5
1784,2025-01-23 05:14:00,6.55,5,Clear,5,3,8,39.9
1785,2025-03-03 22:46:00,6.76,4,Clear,1,4,9,43.1
1786,2025-02-05 01:24:00,9.0,4,Clear,2,4,11,48.8
1787,2025-02-11 12:22:00,6.55,6,Rain,0,4,10,38.7
1788,2025-02-12 14:45:00,6.33,4,Fog,5,4,17,57.3
1789,2025-01-26 04:58:00,1.13,5,Storm,2,0,23,36.9
1790,2025-02-14 03:37:00,5.42,6,Clear,5,0,14,37.7
1791,2025-02-10 12:41:00,1.93,5,Clear,2,3,19,38.2
1792,2025-02-01 04:17:00,7.51,7,Cloudy,2,1,7,36.9
1793,2025-01-19 10:10:00,5.37,9,Clear,2,4,22,46.0
1794,2025-02-25 10:15:00,6.96,7,Fog,4,1,18,50.2
1795,2025-03-20 22:47:00,0.9,7,Clear,3,0,7,14.9
1796,2025-01-22 18:21:00,1.31,4,Cloudy,0,4,15,21.9
1797,2025-03-21 19:04:00,7.31,1,Clear,4,0,14,42.9
1798,2025-03-29 06:25:00,1.18,8,Clear,3,0,21,23.8
1799,2025-02-09 10:12:00,1.18,4,Storm,5,2,17,40.1
1800,2025-01-18 04:30:00,0.62,1,Rain,3,0,29,43.1
1801,2025-03-03 11:29:00,9.59,5,Clear,3,3,6,46.8
1802,2025-03-29 00:26:00,7.51,8,Rain,4,0,17,48.5
1803,2025-01-15 17:58:00,3.86,4,Storm,0,4,23,48.1
1804,2025-02-12 15:29:00,3.32,8,Clear,1,3,9,24.9
1805,2025-01-10 08:26:00,3.82,8,Clear,3,0,20,32.9
1806,2025-03-10 13:32:00,7.86,3,Clear,1,3,14,44.1
1807,2025-02-02 22:43:00,6.78,9,Clear,1,0,16,39.9
1808,2025-03-29 10:40:00,2.26,3,Rain,2,3,24,44.9
1809,2025-01-27 20:01:00,2.15,1,Clear,1,1,17,31.3
1810,2025-01-10 08:20:00,1.43,2,Clear,5,2,25,43.1
1811,2025-03-14 10:36:00,6.77,6,Clear,5,3,20,55.8
1812,2025-01-05 14:57:00,7.76,2,Rain,2,4,26,60.5
1813,2025-01-28 06:29:00,3.02,6,Clear,0,2,25,37.2
1814,2025-02-26 04:39:00,0.7,1,Clear,0,2,5,7.9
1815,2025-03-18 05:02:00,1.28,1,Clear,5,0,26,36.8
1816,2025-03-30 13:31:00,9.69,5,Cloudy,2,3,13,49.0
1817,2025-01-20 12:56:00,3.31,9,Clear,0,2,20,32.8
1818,2025-02-08 08:09:00,7.81,8,Storm,3,4,23,67.1
1819,2025-01-09 20:37:00,6.43,3,Clear,0,4,19,47.7
1820,2025-01-19 08:14:00,4.13,3,Clear,2,4,22,48.4
1821,2025-02-01 02:16:00,2.45,1,Rain,5,0,26,41.0
1822,2025-03-13 00:16:00,1.65,3,Clear,3,1,16,27.6
1823,2025-03-30 18:37:00,6.34,1,Cloudy,1,3,18,47.4
1824,2025-02-10 17:35:00,7.86,8,Cloudy,1,2,7,40.6
1825,2025-01-22 23:29:00,6.62,1,Storm,1,3,8,35.7
1826,2025-02-11 02:58:00,5.54,5,Rain,5,2,10,42.1
1827,2025-01-30 05:29:00,0.9,9,Clear,2,0,20,28.8
1828,2025-03-20 17:38:00,9.7,7,Clear,1,3,17,53.0
1829,2025-02-10 00:15:00,8.09,4,Cloudy,0,0,16,37.5
1830,2025-01-10 01:51:00,3.28,9,Rain,1,0,26,37.7
1831,2025-01-11 06:43:00,9.81,9,Rain,4,3,16,59.6
1832,2025-03-19 16:30:00,6.22,2,Clear,5,3,6,33.1
1833,2025-01-30 08:57:00,6.03,6,Clear,4,2,17,45.3
1834,2025-01-23 19:10:00,7.61,4,Cloudy,1,4,7,42.0
1835,2025-02-23 00:19:00,8.21,8,Clear,1,0,17,39.3
1836,2025-03-14 04:52:00,6.74,7,Clear,4,1,29,58.0
1837,2025-01-24 23:47:00,1.72,7,Clear,5,2,6,25.2
1838,2025-02-21 14:12:00,3.71,9,Fog,5,2,23,50.6
1839,2025-02-11 06:06:00,9.32,5,Clear,1,4,13,45.6
1840,2025-01-01 12:32:00,2.63,6,Fog,5,4,24,53.5
1841,2025-01-08 11:11:00,4.04,1,Clear,3,0,5,21.5
1842,2025-01-29 15:27:00,4.6,6,Fog,5,2,17,46.8
1843,2025-03-13 11:51:00,4.67,2,Storm,4,2,6,33.4
1844,2025-03-19 18:04:00,6.32,6,Clear,2,1,19,43.2
1845,2025-03-09 01:00:00,9.46,9,Rain,4,0,23,63.9
1846,2025-03-07 04:19:00,2.79,8,Clear,0,0,29,44.5
1847,2025-03-02 09:02:00,1.65,9,Clear,3,4,29,46.8
1848,2025-01-17 09:13:00,2.38,8,Fog,2,0,20,39.7
1849,2025-01-17 11:07:00,8.93,3,Clear,1,1,15,46.4
1850,2025-02-26 11:40:00,6.64,8,Clear,0,0,19,38.6
1851,2025-03-16 06:01:00,3.22,6,Clear,0,3,10,26.1
1852,2025-02-23 19:42:00,8.25,6,Clear,3,3,18,49.6
1853,2025-01-27 01:33:00,8.68,6,Fog,2,1,10,47.0
1854,2025-01-10 16:20:00,8.54,3,Clear,0,4,23,50.6
1855,2025-02-13 00:33:00,9.23,1,Cloudy,2,2,9,41.1
1856,2025-03-12 02:39:00,2.9,4,Cloudy,2,0,15,27.0
1857,2025-02-18 00:04:00,7.67,6,Clear,5,4,8,50.1
1858,2025-03-13 12:41:00,4.88,2,Clear,0,4,13,39.9
1859,2025-03-02 08:08:00,8.5,7,Fog,2,0,13,45.8
1860,2025-02-16 23:44:00,7.42,7,Clear,3,2,21,52.2
1861,2025-03-05 00:32:00,7.88,4,Clear,0,0,12,38.6
1862,2025-01-21 16:13:00,6.73,4,Clear,3,2,19,43.7
1863,2025-02-15 01:16:00,2.19,1,Rain,3,1,13,32.3
1864,2025-01-02 01:15:00,5.68,2,Storm,2,2,9,35.6
1865,2025-01-01 10:55:00,9.85,9,Clear,2,4,8,48.0
1866,2025-01-07 07:39:00,9.41,8,Clear,5,1,24,60.4
1867,2025-02-05 04:07:00,0.91,8,Cloudy,5,3,22,39.5
1868,2025-02-01 08:47:00,2.07,9,Storm,0,1,13,27.9
1869,2025-02-25 10:00:00,1.75,7,Rain,5,2,25,49.4
1870,2025-01-17 08:05:00,7.4,9,Storm,1,1,7,38.7
1871,2025-02-21 15:45:00,8.27,2,Clear,0,1,26,53.3
1872,2025-03-17 04:29:00,2.53,6,Storm,3,3,13,41.7
1873,2025-01-08 01:03:00,5.31,3,Clear,5,2,13,35.9
1874,2025-01-05 07:16:00,8.49,6,Clear,5,4,25,71.1
1875,2025-01-08 06:16:00,7.46,3,Storm,5,1,28,64.0
1876,2025-03-21 03:51:00,5.65,8,Clear,2,0,8,29.7
1877,2025-01-16 11:53:00,6.11,4,Cloudy,3,4,25,54.9
1878,2025-03-19 12:53:00,5.33,6,Clear,5,1,11,34.4
1879,2025-03-23 18:58:00,3.33,9,Cloudy,4,4,11,36.4
1880,2025-03-02 08:21:00,5.87,2,Cloudy,4,0,27,53.7
1881,2025-02-09 23:38:00,7.04,2,Clear,3,4,12,47.0
1882,2025-01-06 04:29:00,8.8,7,Storm,5,4,25,70.3
1883,2025-03-16 00:47:00,6.54,2,Clear,1,0,5,37.0
1884,2025-02-28 11:01:00,7.73,2,Cloudy,1,0,13,41.3
1885,2025-01-30 04:10:00,2.02,4,Clear,0,0,29,37.9
1886,2025-01-16 16:05:00,4.88,9,Storm,0,3,27,51.6
1887,2025-03-18 18:58:00,0.59,8,Clear,5,0,16,23.4
1888,2025-02-19 12:04:00,2.84,2,Clear,0,4,10,25.7
1889,2025-03-24 01:38:00,7.4,8,Clear,2,0,17,45.4
1890,2025-01-25 07:25:00,9.92,4,Clear,1,1,9,39.3
1891,2025-02-18 05:35:00,1.44,2,Storm,3,0,25,35.6
1892,2025-03-05 11:41:00,4.31,7,Rain,5,0,23,50.0
1893,2025-01-21 11:16:00,8.1,6,Rain,5,2,5,46.8
1894,2025-01-30 08:15:00,2.44,5,Clear,4,4,26,45.0
1895,2025-01-14 09:02:00,5.77,1,Clear,1,4,28,51.5
1896,2025-02-01 11:12:00,7.46,2,Clear,1,1,22,52.2
1897,2025-01-20 02:43:00,6.35,8,Fog,1,3,12,44.6
1898,2025-01-15 06:46:00,2.29,1,Cloudy,0,2,28,34.8
1899,2025-02-07 03:16:00,3.88,3,Clear,2,1,12,24.8
1900,2025-01-20 08:42:00,7.95,2,Clear,3,1,19,48.3
1901,2025-01-08 19:11:00,5.77,5,Clear,0,4,23,50.5
1902,2025-01-25 19:01:00,0.55,4,Rain,2,2,14,29.4
1903,2025-01-16 19:32:00,7.73,7,Rain,1,4,28,69.1
1904,2025-02-13 13:55:00,0.84,5,Storm,2,3,20,32.0
1905,2025-03-24 23:39:00,7.58,8,Clear,0,4,15,46.4
1906,2025-03-15 16:25:00,2.42,4,Storm,1,0,16,34.0
1907,2025-02-01 01:29:00,9.6,6,Rain,0,4,20,65.8
1908,2025-02-05 01:19:00,4.0,4,Clear,3,0,20,37.6
1909,2025-01-03 00:24:00,3.61,2,Rain,1,1,24,50.4
1910,2025-02-20 04:56:00,1.91,1,Clear,2,3,7,23.6
1911,2025-02-09 22:19:00,3.4,1,Clear,0,0,13,26.3
1912,2025-01-08 07:33:00,8.83,8,Fog,4,3,12,55.6
1913,2025-03-24 05:12:00,9.97,4,Clear,2,4,14,52.6
1914,2025-02-20 19:03:00,4.0,5,Fog,2,4,17,42.4
1915,2025-01-23 23:15:00,4.76,8,Rain,1,1,22,45.3
1916,2025-01-26 15:50:00,7.36,7,Clear,5,4,17,53.9
1917,2025-03-30 12:01:00,8.92,8,Rain,2,0,17,46.5
1918,2025-02-05 19:00:00,6.13,8,Rain,0,1,19,41.3
1919,2025-01-29 23:10:00,4.22,6,Clear,4,3,17,40.7
1920,2025-01-05 03:36:00,4.42,2,Clear,3,1,20,41.9
1921,2025-01-27 16:19:00,7.11,6,Clear,4,3,12,45.3
1922,2025-01-28 23:37:00,0.53,1,Clear,0,2,23,28.4
1923,2025-02-28 07:58:00,6.39,1,Clear,1,0,14,31.7
1924,2025-01-16 03:36:00,3.88,3,Clear,0,0,16,27.7
1925,2025-03-05 13:48:00,8.04,3,Clear,5,3,18,59.6
1926,2025-03-13 03:32:00,1.38,5,Cloudy,5,4,10,30.1
1927,2025-02-11 17:47:00,6.09,1,Clear,5,4,25,54.2
1928,2025-02-27 15:41:00,5.07,6,Storm,2,2,28,51.5
1929,2025-03-31 13:04:00,6.6,7,Rain,1,3,13,47.1
1930,2025-04-01 08:10:00,1.12,3,Storm,5,2,11,30.2
1931,2025-02-17 09:15:00,6.01,4,Clear,3,3,10,38.3
1932,2025-02-09 03:20:00,5.83,3,Cloudy,3,2,26,50.2
1933,2025-03-17 18:54:00,5.83,1,Rain,0,3,5,35.0
1934,2025-03-09 11:52:00,6.23,8,Fog,5,0,25,55.3
1935,2025-01-02 15:27:00,6.93,2,Clear,2,2,18,45.2
1936,2025-03-08 23:44:00,8.15,1,Clear,3,2,28,58.4
1937,2025-03-12 00:22:00,3.06,8,Rain,4,3,10,38.9
1938,2025-02-04 03:23:00,8.34,7,Clear,1,1,16,43.9
1939,2025-03-29 09:15:00,5.23,7,Clear,4,1,21,46.5
1940,2025-01-13 19:21:00,1.23,4,Clear,3,0,9,13.6
1941,2025-01-26 06:56:00,1.06,9,Rain,3,4,15,40.9
1942,2025-02-26 14:11:00,3.68,6,Cloudy,0,4,9,31.9
1943,2025-01-20 23:25:00,7.96,2,Clear,0,0,16,34.2
1944,2025-02-28 17:13:00,7.22,1,Fog,5,4,7,46.8
1945,2025-02-18 14:32:00,7.99,1,Rain,1,3,28,65.9
1946,2025-03-06 05:50:00,5.41,9,Clear,5,1,13,34.8
1947,2025-02-28 15:05:00,4.68,4,Cloudy,0,0,10,23.6
1948,2025-01-11 06:19:00,1.9,5,Fog,2,3,26,47.0
1949,2025-01-23 20:07:00,3.62,3,Storm,1,0,6,22.8
1950,2025-01-23 02:23:00,4.62,4,Clear,2,1,6,26.5
1951,2025-01-22 02:48:00,1.34,8,Rain,5,4,26,48.4
1952,2025-01-20 18:57:00,2.6,4,Clear,0,3,16,23.1
1953,2025-03-24 11:30:00,6.18,9,Clear,1,1,12,37.0
1954,2025-03-11 10:13:00,7.49,9,Clear,5,0,6,38.9
1955,2025-03-03 02:36:00,9.98,6,Fog,3,2,13,64.0
1956,2025-01-07 02:11:00,9.36,2,Fog,5,3,20,60.0
1957,2025-03-30 22:26:00,6.6,7,Clear,4,0,29,57.1
1958,2025-03-23 13:50:00,4.5,9,Clear,3,0,19,31.1
1959,2025-01-23 20:49:00,6.54,6,Fog,2,1,18,52.9
1960,2025-03-31 14:41:00,7.96,3,Clear,3,0,24,53.8
1961,2025-03-04 21:03:00,1.62,7,Rain,5,3,8,28.5
1962,2025-02-18 22:51:00,4.39,5,Clear,3,3,8,34.0
1963,2025-03-08 17:03:00,8.48,1,Clear,4,0,15,44.8
1964,2025-01-22 01:39:00,4.15,3,Cloudy,5,1,25,47.9
1965,2025-03-18 10:28:00,5.93,5,Clear,4,3,28,58.4
1966,2025-01-23 17:41:00,6.08,7,Clear,3,2,22,54.0
1967,2025-01-14 03:38:00,2.25,3,Clear,4,4,9,35.2
1968,2025-02-04 03:46:00,3.94,6,Cloudy,3,1,6,22.5
1969,2025-01-06 03:02:00,3.68,5,Fog,1,1,19,41.7
1970,2025-01-23 21:47:00,0.75,1,Clear,3,4,15,30.8
1971,2025-02-19 12:15:00,0.73,6,Clear,0,4,28,34.0
1972,2025-01-09 22:49:00,8.4,8,Rain,4,3,21,61.1
1973,2025-03-21 10:03:00,3.09,1,Clear,4,0,20,42.3
1974,2025-03-16 17:10:00,5.42,2,Rain,2,0,19,44.3
1975,2025-01-31 12:03:00,3.34,4,Clear,2,2,27,47.0
1976,2025-03-29 05:46:00,9.44,2,Clear,0,0,7,34.7
1977,2025-03-06 07:49:00,2.96,9,Rain,4,2,24,46.3
1978,2025-02-28 02:53:00,4.58,8,Clear,4,2,19,42.8
1979,2025-01-10 01:47:00,8.79,8,Fog,2,1,28,63.6
1980,2025-03-15 01:21:00,8.5,4,Clear,2,1,23,49.0
1981,2025-02-05 22:40:00,2.27,5,Clear,3,3,17,31.3
1982,2025-03-25 23:43:00,8.13,4,Cloudy,5,4,20,62.0
1983,2025-01-10 04:53:00,4.85,9,Clear,4,4,27,54.4
1984,2025-03-12 12:39:00,5.09,2,Storm,4,2,16,46.3
1985,2025-02-27 05:40:00,1.77,8,Clear,3,4,21,39.5
1986,2025-02-10 08:02:00,1.27,2,Rain,4,2,20,39.7
1987,2025-02-03 00:39:00,7.42,1,Storm,0,4,13,51.7
1988,2025-02-15 20:58:00,5.22,3,Clear,2,3,10,31.4
1989,2025-01-17 05:12:00,4.65,9,Fog,2,1,23,48.7
1990,2025-03-02 16:26:00,7.43,3,Rain,5,1,27,66.1
1991,2025-02-24 09:12:00,7.77,9,Clear,2,2,17,50.3
1992,2025-02-18 22:44:00,2.01,7,Rain,1,4,25,41.3
1993,2025-03-05 15:14:00,6.3,1,Rain,0,0,28,52.7
1994,2025-01-16 22:35:00,1.79,5,Clear,0,3,12,28.5
1995,2025-03-08 23:47:00,7.64,9,Clear,3,4,16,51.1
1996,2025-02-05 00:36:00,6.74,3,Clear,1,0,13,36.2
1997,2025-01-13 23:25:00,9.59,9,Clear,4,3,26,69.1
1998,2025-01-22 13:33:00,1.16,5,Storm,5,3,8,26.9
1999,2025-03-09 10:40:00,1.04,9,Clear,0,1,17,27.6
2000,2025-03-28 01:14:00,3.18,6,Cloudy,1,2,6,22.5
2001,2025-03-02 03:32:00,2.99,9,Clear,1,4,7,27.0
2002,2025-03-01 01:40:00,2.85,7,Clear,0,3,9,18.6
2003,2025-02-11 11:32:00,9.11,7,Storm,3,4,28,75.2
2004,2025-03-17 02:31:00,2.87,8,Rain,1,3,22,44.6
2005,2025-02-20 21:54:00,3.08,7,Rain,2,1,25,49.1
2006,2025-03-17 07:14:00,7.71,9,Clear,1,2,18,45.7
2007,2025-02-13 10:40:00,4.77,9,Clear,4,0,29,46.3
2008,2025-03-22 00:24:00,7.88,6,Clear,0,0,6,27.6
2009,2025-03-24 00:29:00,1.12,7,Cloudy,4,1,19,28.8
2010,2025-02-24 23:29:00,5.13,2,Clear,3,3,12,34.5
2011,2025-03-15 00:15:00,0.82,9,Fog,5,1,20,40.8
2012,2025-03-06 11:45:00,1.1,1,Rain,2,2,7,26.3
2013,2025-02-01 12:53:00,9.11,1,Clear,0,0,28,54.7
2014,2025-01-31 18:40:00,1.82,3,Rain,1,4,24,42.8
2015,2025-03-04 04:58:00,5.56,6,Fog,2,0,24,43.2
2016,2025-02-11 13:01:00,4.41,5,Fog,1,2,27,52.8
2017,2025-02-07 20:27:00,3.8,2,Clear,3,3,9,35.9
2018,2025-03-29 07:25:00,9.05,9,Clear,5,1,8,42.7
2019,2025-02-18 09:11:00,0.71,4,Clear,0,0,27,28.8
2020,2025-02-12 12:13:00,6.81,4,Clear,3,0,16,42.2
2021,2025-01-18 23:34:00,9.65,5,Rain,3,4,23,74.6
2022,2025-01-30 05:59:00,5.82,8,Fog,5,1,19,51.6
2023,2025-03-24 09:20:00,9.4,4,Clear,3,4,29,70.3
2024,2025-03-25 02:35:00,1.0,5,Storm,3,4,17,38.0
2025,2025-02-11 06:51:00,4.48,4,Rain,1,3,9,30.7
2026,2025-01-05 09:14:00,2.97,6,Clear,4,0,16,26.6
2027,2025-01-29 03:05:00,7.44,3,Clear,1,1,23,46.4
2028,2025-01-21 18:32:00,9.82,8,Storm,5,3,6,57.0
2029,2025-01-15 17:01:00,2.94,6,Fog,2,3,11,32.8
2030,2025-01-16 05:48:00,6.71,5,Rain,5,3,27,64.0
2031,2025-03-14 21:23:00,2.38,2,Clear,5,2,9,26.0
2032,2025-02-05 11:36:00,5.87,7,Clear,5,2,24,52.7
2033,2025-01-27 20:01:00,4.91,2,Clear,5,3,15,48.3
2034,2025-01-27 06:24:00,9.73,1,Rain,3,2,22,64.2
2035,2025-03-25 06:11:00,6.28,7,Storm,5,1,22,53.0
2036,2025-02-22 05:29:00,3.82,5,Clear,2,0,11,25.5
2037,2025-02-06 11:13:00,1.58,1,Fog,5,1,14,38.5
2038,2025-03-31 19:03:00,1.94,4,Rain,1,0,27,37.8
2039,2025-02-24 01:24:00,2.64,4,Rain,3,2,24,41.9
2040,2025-03-30 16:43:00,2.88,7,Cloudy,1,1,18,28.6
2041,2025-01-21 21:00:00,8.58,9,Clear,3,4,24,62.6
2042,2025-03-07 13:27:00,5.83,2,Cloudy,1,3,24,51.1
2043,2025-03-22 12:38:00,5.47,1,Clear,0,0,15,34.4
2044,2025-02-08 03:00:00,1.59,2,Clear,4,0,6,13.6
2045,2025-03-15 09:28:00,8.67,7,Fog,4,4,17,59.2
2046,2025-01-30 20:29:00,7.37,6,Cloudy,3,4,17,50.6
2047,2025-02-24 21:48:00,1.14,4,Rain,0,3,13,29.5
2048,2025-03-07 08:04:00,7.22,1,Rain,2,2,21,50.9
2049,2025-02-04 12:42:00,5.66,1,Storm,0,1,19,41.2
2050,2025-01-19 14:05:00,1.28,5,Fog,3,1,28,41.6
2051,2025-02-10 03:33:00,4.85,1,Clear,0,1,26,45.4
2052,2025-01-05 07:52:00,5.1,7,Fog,2,2,27,55.9
2053,2025-01-24 00:54:00,2.07,1,Clear,3,3,25,44.4
2054,2025-03-04 14:30:00,9.48,1,Clear,4,1,26,66.5
2055,2025-01-12 08:51:00,8.57,2,Clear,5,0,26,58.3
2056,2025-03-26 18:24:00,6.86,3,Rain,0,0,20,42.0
2057,2025-03-23 06:34:00,4.89,1,Cloudy,4,0,29,46.1
2058,2025-02-07 21:21:00,4.41,9,Rain,4,4,14,40.7
2059,2025-02-28 23:05:00,6.68,8,Cloudy,1,4,24,52.2
2060,2025-01-27 15:49:00,5.68,5,Clear,2,2,16,38.9
2061,2025-01-07 07:55:00,1.09,2,Storm,5,1,9,29.1
2062,2025-03-05 14:06:00,5.37,5,Fog,0,4,24,53.2
2063,2025-01-08 20:48:00,8.16,6,Rain,4,0,21,55.0
2064,2025-03-03 07:44:00,4.86,1,Rain,4,4,14,47.2
2065,2025-02-23 12:20:00,0.99,4,Rain,2,0,10,17.9
2066,2025-01-20 21:05:00,7.97,9,Fog,5,1,25,66.5
2067,2025-03-18 21:00:00,2.41,2,Fog,5,2,24,45.4
2068,2025-01-17 12:09:00,2.96,5,Clear,4,3,10,27.5
2069,2025-01-30 11:39:00,2.06,1,Fog,4,3,16,41.6
2070,2025-01-10 10:14:00,3.64,4,Clear,4,0,25,43.6
2071,2025-03-24 14:42:00,7.69,4,Clear,4,4,23,54.9
2072,2025-03-11 07:06:00,5.43,6,Fog,1,4,6,39.4
2073,2025-03-16 15:12:00,2.45,9,Clear,1,0,17,23.6
2074,2025-01-25 09:29:00,8.84,3,Fog,5,1,26,65.9
2075,2025-02-11 00:45:00,8.86,9,Clear,3,0,24,55.6
2076,2025-03-23 15:05:00,8.77,6,Clear,0,1,15,45.1
2077,2025-01-03 11:56:00,2.77,7,Clear,2,2,19,35.6
2078,2025-03-23 03:11:00,4.79,2,Clear,3,2,17,39.7
2079,2025-03-01 11:34:00,9.86,6,Storm,1,0,7,41.8
2080,2025-01-21 21:50:00,7.83,6,Clear,1,2,18,48.2
